# schema=sow-physical-migration-ledger/v1
# Bound source: legacy-physical-topology.tsv (current local read-only inventory only).
# Columns: kind owner source components disposition lifecycle_evidence signer_evidence targets
# "policy-unverified" values are reversible migration defaults, not observed lifecycle facts.
# "not-claimed" and "not-inventory" are explicit non-claims, never successful verification.
yum-repo	yum-pgdg-testing-18-el9	yum/pgdg/testing/18/redhat/rhel-9-{arch}	-	mapped-review-required	active-policy-unverified	metadata-not-claimed+payload-keyring-unverified	cf,cos
yum-repo	yum-pgdg-testing-19-el10	yum/pgdg/testing/19/redhat/rhel-10-{arch}	-	mapped-review-required	active-policy-unverified	metadata-not-claimed+payload-keyring-unverified	cf,cos
yum-repo	yum-pgdg-testing-19-el8	yum/pgdg/testing/19/redhat/rhel-8-{arch}	-	mapped-review-required	frozen-policy-unverified	metadata-not-claimed+payload-keyring-unverified	cf,cos
yum-repo	yum-pgdg-testing-19-el9	yum/pgdg/testing/19/redhat/rhel-9-{arch}	-	mapped-review-required	active-policy-unverified	metadata-not-claimed+payload-keyring-unverified	cf,cos
yum-repo	yum-pgsql-el10	yum/pgsql/el10.{arch}	-	mapped-review-required	active-policy-unverified	metadata-not-claimed+payload-keyring-unverified	cf,cos
yum-repo	yum-pgsql-el7	yum/pgsql/el7.{arch}	-	mapped-review-required	frozen-policy-unverified	metadata-not-claimed+payload-keyring-unverified	cf,cos
yum-repo	yum-pgsql-el8	yum/pgsql/el8.{arch}	-	mapped-review-required	frozen-policy-unverified	metadata-not-claimed+payload-keyring-unverified	cf,cos
yum-repo	yum-pgsql-el9	yum/pgsql/el9.{arch}	-	mapped-review-required	active-policy-unverified	metadata-not-claimed+payload-keyring-unverified	cf,cos
yum-nested	-	yum/pgdg/17/redhat/rhel-10-aarch64/rhel-10.0-aarch64	-	quarantine-overlap	lifecycle-unresolved	metadata-not-claimed+payload-keyring-unverified	none
inventory-carrier	asset-legacy-bin-inventory	bin	-	baseline-only	not-applicable	content-not-read	none
root-key	asset-root-both	beta	-	adopted-latest-local-cutover-pending	not-applicable	source-pair+generated-sha256-pinned	cf,cos
root-key	asset-root-cos	cc	-	adopted-latest-local-cutover-pending	not-applicable	source-sha256-pinned	cos
root-key	asset-root-cos	claude	-	adopted-latest-local-cutover-pending	not-applicable	source-sha256-pinned	cos
root-key	asset-root-both	get	-	adopted-latest-local-cutover-pending	not-applicable	source-pair+generated-sha256-pinned	cf,cos
root-key	asset-root-both	pig	-	adopted-latest-local-cutover-pending	not-applicable	source-pair+generated-sha256-pinned	cf,cos
root-key	asset-root-both	pkg	-	adopted-latest-local-cutover-pending	not-applicable	source-pair+generated-sha256-pinned	cf,cos
root-key	asset-root-cos	ray	-	adopted-latest-local-cutover-pending	not-applicable	source-sha256-pinned	cos
root-prefix	asset-dba	dba	-	mapped-review-required	not-applicable	not-applicable	cf,cos
root-prefix	asset-etc	etc	-	mapped-review-required	not-applicable	not-applicable	cf,cos
root-prefix	asset-ext	ext	-	mapped-review-required	not-applicable	not-applicable	cf,cos
root-prefix	asset-img	img	-	mapped-review-required	not-applicable	not-applicable	cos
root-prefix	asset-pkg-claude	pkg/claude	-	mapped-review-required	not-applicable	not-applicable	cos
root-prefix	asset-pkg-pig	pkg/pig	-	mapped-review-required	not-applicable	not-applicable	cf,cos
root-prefix	asset-pkg-ray	pkg/ray	-	mapped-review-required	not-applicable	not-applicable	cos
root-prefix	asset-src	src	-	mapped-review-required	not-applicable	not-applicable	cf,cos
pro-file	asset-pro-gated	pro/checksums	-	excluded-empty-source+canonical-checksum-add	stable-gated-policy-verified	source-zero-byte+generated-sha256-verified	cf,cos
pro-file	asset-pro-gated	pro/pigsty-pkg-v4.4.0.d12.aarch64.tgz	-	adopted-stable-local-cutover-pending	stable-gated-policy-verified	sha256+gzip+tar-verified	cf,cos
pro-file	asset-pro-gated	pro/pigsty-pkg-v4.4.0.d12.x86_64.tgz	-	adopted-stable-local-cutover-pending	stable-gated-policy-verified	sha256+gzip+tar-verified	cf,cos
pro-file	asset-pro-gated	pro/pigsty-pkg-v4.4.0.d13.aarch64.tgz	-	adopted-stable-local-cutover-pending	stable-gated-policy-verified	sha256+gzip+tar-verified	cf,cos
pro-file	asset-pro-gated	pro/pigsty-pkg-v4.4.0.d13.x86_64.tgz	-	adopted-stable-local-cutover-pending	stable-gated-policy-verified	sha256+gzip+tar-verified	cf,cos
pro-file	asset-pro-gated	pro/pigsty-pkg-v4.4.0.el10.aarch64.tgz	-	adopted-stable-local-cutover-pending	stable-gated-policy-verified	sha256+gzip+tar-verified	cf,cos
pro-file	asset-pro-gated	pro/pigsty-pkg-v4.4.0.el10.x86_64.tgz	-	adopted-stable-local-cutover-pending	stable-gated-policy-verified	sha256+gzip+tar-verified	cf,cos
pro-file	asset-pro-gated	pro/pigsty-pkg-v4.4.0.el9.aarch64.tgz	-	adopted-stable-local-cutover-pending	stable-gated-policy-verified	sha256+gzip+tar-verified	cf,cos
pro-file	asset-pro-gated	pro/pigsty-pkg-v4.4.0.el9.x86_64.tgz	-	adopted-stable-local-cutover-pending	stable-gated-policy-verified	sha256+gzip+tar-verified	cf,cos
pro-file	asset-pro-gated	pro/pigsty-pkg-v4.4.0.u22.aarch64.tgz	-	adopted-stable-local-cutover-pending	stable-gated-policy-verified	sha256+gzip+tar-verified	cf,cos
pro-file	asset-pro-gated	pro/pigsty-pkg-v4.4.0.u22.x86_64.tgz	-	adopted-stable-local-cutover-pending	stable-gated-policy-verified	sha256+gzip+tar-verified	cf,cos
pro-file	asset-pro-gated	pro/pigsty-pkg-v4.4.0.u24.aarch64.tgz	-	adopted-stable-local-cutover-pending	stable-gated-policy-verified	sha256+gzip+tar-verified	cf,cos
pro-file	asset-pro-gated	pro/pigsty-pkg-v4.4.0.u24.x86_64.tgz	-	adopted-stable-local-cutover-pending	stable-gated-policy-verified	sha256+gzip+tar-verified	cf,cos
pro-file	asset-pro-gated	pro/pigsty-pkg-v4.4.0.u26.aarch64.tgz	-	adopted-stable-local-cutover-pending	stable-gated-policy-verified	sha256+gzip+tar-verified	cf,cos
pro-file	asset-pro-gated	pro/pigsty-pkg-v4.4.0.u26.x86_64.tgz	-	adopted-stable-local-cutover-pending	stable-gated-policy-verified	sha256+gzip+tar-verified	cf,cos
pro-file	asset-pro-gated	pro/pigsty-v4.4.0.tgz	-	adopted-stable-local-cutover-pending	stable-gated-policy-verified	sha256+gzip+tar-verified	cf,cos
